customer_id,amount,recommended_action,recovery_probability,expected_revenue,net_expected_revenue,human_approval,reason,recovery_reasons
C12570,4124.25,Retry,0.6123308500398804,2525.405508276977,2315.373067614819,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C12571,1255.36,Reminder,0.6540136094502866,821.0225247595117,684.6589207979898,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12572,3147.33,Reminder,0.7876394610623101,2478.9613049852405,2077.3274961876023,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12573,3842.53,Reminder,0.5496606668792388,2112.0876023034816,1600.186577750646,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12574,32554.93,Reminder,0.8228021628059532,26786.26681399641,20352.56277863727,True,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached', 'High-value payment requires human approval']"
C12575,1643.32,Reminder,0.6137645066163033,1008.6114890127036,842.233650770671,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12576,12905.28,Reminder,0.5580419501337798,7201.687618222466,5468.282589849074,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12577,8879.82,Reminder,0.5051367681864102,4485.523576877049,3762.8398045767212,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12578,5006.83,Reminder,0.3609276315099991,1807.103293273209,1802.103293273209,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C12579,16333.05,Reminder,0.5854448494692628,9562.099998623942,7262.195998954196,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12580,5386.95,Retry,0.6348394816136494,3419.8485454786487,3138.260661840357,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12581,5460.94,Retry,0.6767028436420675,3695.4336269587116,3687.4336269587116,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12582,3833.58,Retry,0.5309006345434121,2035.2500545729335,2027.2500545729335,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability']"
C12583,10645.63,Reminder,0.6678930645750728,7110.142445032332,5398.708258224573,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12584,9616.4,Reminder,0.891310080015529,8571.194253461334,7194.80317290752,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12585,2424.81,Retry,0.6844636925988387,1659.69440645059,1518.9188539345428,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12586,1392.22,Reminder,0.5509638004845717,767.0628223106305,639.3327707409296,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12587,3400.46,Reminder,0.9003980427931049,3061.7675285962414,2321.9433217331434,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12588,2109.1,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12589,3801.8,Reminder,0.809006493019071,3075.6808851599044,2332.517472721527,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12590,10764.41,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12591,2774.45,Retry,0.6593406886118112,1829.3077735190393,1674.9631516375161,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12592,3865.29,Reminder,0.7551440767062915,2918.8508482520615,2213.326644671567,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12593,4190.05,Retry,0.5505637823294578,2306.8897761495446,2114.338594057581,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C12594,7885.61,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C12595,662.84,Reminder,0.5450212745258208,361.2619016066951,298.4599973496239,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12596,2461.9,Reminder,0.5186849565361554,1276.950494496361,965.4823758172344,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12597,4736.61,Reminder,0.4612007808156321,2184.528230419131,1830.0037135520702,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12598,10447.45,Reminder,0.39985836540094843,4177.500279608139,3504.1002348708366,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12599,2698.71,Retry,0.5075956824674888,1369.8535442318366,1252.2652606932897,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C12600,891.41,Reminder,0.7031229456764557,626.7708250054494,521.4874930045776,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12601,6567.04,Reminder,0.8119679590436363,5332.226065757921,4474.069895236654,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12602,2406.09,Reminder,0.7197660654991367,1731.821932536818,1449.7304233309271,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12603,1544.29,Reminder,0.33915563160820555,523.7546503362357,393.05353425553915,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12604,2427.39,Reminder,0.745493293131859,1809.602964815343,1515.0664904448881,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12605,3451.03,Retry,0.9597837690110661,3312.2425803702595,3304.2425803702595,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12606,2465.76,Retry,0.9089948111435057,2241.3630455252105,2054.0540018831935,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12607,685.12,Retry,0.5588508202355521,382.87987395978143,374.87987395978143,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C12608,8198.47,Retry,0.767549606409718,6292.732421661881,5781.313827928931,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12609,11091.67,Reminder,0.8404273810626165,9321.743169710791,7825.264262557064,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12610,6736.31,Retry,0.7441247676419296,5012.655113514007,4603.642704432887,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12611,1609.86,Reminder,0.7865795971961824,1266.283030342246,957.375103060107,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12612,3404.51,Reminder,0.31107740746227136,1059.0661444793775,799.8902698043269,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12613,3979.19,Retry,0.8115830353745977,3229.4430985322456,3221.4430985322456,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C12614,6458.07,Reminder,0.43735645333435047,2824.4785905849685,2141.603728844576,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12615,6827.56,Reminder,0.8752100367616594,5975.549038592436,5014.461192417646,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12616,2223.22,Retry,0.3199470018451419,711.3125734421563,703.3125734421563,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C12617,4271.18,Retry,0.911830156659802,3894.590728522214,3886.590728522214,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12618,5766.81,Retry,0.5661089549164388,3264.6427823016684,3256.6427823016684,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability']"
C12619,12819.3,Reminder,0.8542190343837329,10950.490067475386,8317.372451281293,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12620,7027.98,Retry,0.9196559192713329,6463.323407520542,5938.257534918898,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12621,7519.8,Reminder,0.3062866206414131,2303.2141298992983,1745.4427387234668,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12622,4277.44,Retry,0.553556553987651,2367.8049462889376,2359.8049462889376,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C12623,12362.43,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C12624,5551.7,Retry,0.7181062792715206,3986.710630631701,3978.710630631701,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12625,2008.57,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C12626,12292.51,Retry,0.9013611927328079,11079.991475279969,10185.592157257572,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C12627,6990.95,Retry,0.38255435120164694,2674.4183415331536,2452.4648742105014,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability']"
C12628,2806.28,Retry,0.8550035352233489,2399.3793208265797,2391.3793208265797,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C12629,2725.63,Retry,0.8117271789370015,2212.4679507260594,2204.4679507260594,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12630,5071.08,Reminder,0.7384001534506563,3744.4862501605544,2840.8095501220214,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12631,5794.11,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12632,4683.89,Reminder,0.30131282984333974,1411.3161505749206,1067.6002744369396,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12633,5131.21,Reminder,0.6260958915115289,3212.6294994828722,2693.6087795656126,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12634,15584.24,Retry,0.6480655775331303,10099.609496014911,10091.609496014911,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12635,9426.54,Reminder,0.34745093510300074,3275.260137785841,2484.197704717239,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12636,4659.01,Retry,0.6184208080774976,2881.228729041142,2873.228729041142,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12637,8493.85,Reminder,0.3700687256164323,3143.3082450771335,2635.378925864792,False,Highest net expected recovery within policy constraints.,"['Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12638,1751.15,Reminder,0.33422366506973844,585.2757710868725,439.8095860260231,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12639,5499.38,Reminder,0.8029076142724177,4415.494075777448,3350.7754975908606,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12640,17008.95,Retry,0.5103625488800693,8680.731075773654,8672.731075773654,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C12641,3359.72,Reminder,0.6658606354064213,2237.1052939876613,2232.1052939876613,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C12642,2030.31,Retry,0.9211160372029117,1870.1511014934435,1712.5390133739681,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12643,2374.11,Retry,0.6301380714039203,1496.0170967007614,1368.3357289647004,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12644,1672.95,Reminder,0.5821203328004084,973.8582107584433,735.1322401764169,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12645,2135.04,Retry,0.9168194832118612,1957.4462694366523,1792.85056788172,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12646,2973.94,Reminder,0.41613013290369594,1237.5460474476174,935.5349960601892,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12647,1299.32,Retry,0.8402665243184019,1091.7751003773858,1083.7751003773858,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12648,4050.29,Retry,0.5972028859089279,2418.8448767680716,2217.337286626626,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C12649,8232.72,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12650,1934.97,Retry,0.9251656128597902,1790.1677059153083,1782.1677059153083,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12651,13486.94,Reminder,0.5380006199638397,7255.982081415109,5509.546381875483,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12652,6019.04,Reminder,0.42878120909870127,2580.851248813447,2162.9150490032953,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12653,9122.64,Retry,0.8210489613910603,7490.134097144542,6882.923369372978,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12654,2363.22,Reminder,0.9238010383691871,2183.14508989483,1828.8418755116572,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12655,7924.15,Retry,0.5687393459208824,4506.77588797896,4498.77588797896,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C12656,1669.87,Reminder,0.4084284797637748,682.0224655031345,513.3370737823823,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12657,8153.87,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12658,4589.48,Retry,0.5645462258288749,2590.973612517105,2582.973612517105,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C12659,6227.0,Reminder,0.7058957544258511,4395.612862809775,3687.314804760211,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12660,1561.77,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12661,1954.7,Reminder,0.5188207517443785,1014.1389234347366,846.8766956851788,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12662,6449.98,Reminder,0.6113118311377812,3942.949084602066,3307.0772310657353,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12663,1873.14,Reminder,0.5938176032420657,1112.303505336843,929.3349444829482,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12664,5794.21,Retry,0.9741201529110873,5644.2567311989515,5184.716192703036,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12665,1339.89,Reminder,0.8746269863662895,1171.903952762328,979.3993203203554,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12666,7883.99,Retry,0.7886661401793258,6217.835962512402,5712.40908551141,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability']"
C12667,1492.24,Reminder,0.6449728270059292,962.4542513713277,803.4615711519152,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12668,6222.27,Reminder,0.5859881631517168,3646.176567934033,3057.7883170645873,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12669,6598.21,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C12670,2290.74,Reminder,0.33561501314704545,768.8067352164628,579.2931187645117,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12671,6372.01,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12672,4926.6,Retry,0.3118197381757999,1536.211122096896,1528.211122096896,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C12673,2599.24,Retry,0.3546130563986341,921.7244407135856,913.7244407135856,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability']"
C12674,1785.06,Reminder,0.8032632993001055,1433.8731850486463,1084.7436206369712,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12675,832.1,Retry,0.7908078554811449,658.0312165458606,650.0312165458606,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C12676,5291.04,Reminder,0.8950935066357912,4735.975547350236,3594.3414159861795,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12677,1143.91,Retry,0.7420983118820573,848.8936799450042,840.8936799450042,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12678,4317.04,Reminder,0.8277557660197468,3573.4547521378877,2710.825611624795,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12679,3239.88,Retry,0.9068056280139108,2937.9414180897097,2694.906104642533,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12680,6886.81,Retry,0.645528815205508,4445.634299845445,4437.634299845445,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C12681,3141.37,Retry,0.8459157339638732,2657.3343092020923,2436.747564465925,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C12682,3073.25,Retry,0.6143000290300782,1887.897564216688,1728.8657590793528,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability']"
C12683,7183.53,Retry,0.7254885198404438,5211.568546929423,4786.643063175069,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12684,5229.63,Retry,0.6544723003882855,3422.64797627959,3140.8361381772224,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12685,5151.15,Retry,0.7060587767004688,3637.0146676006198,3338.0534941925703,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12686,5822.38,Reminder,0.5504965197378817,3205.199926591448,2687.367938336816,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12687,1170.97,Retry,0.9577085537559321,1121.447985191584,1023.7321463762572,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12688,7328.17,Retry,0.7323782679680392,5366.992451975346,5358.992451975346,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability']"
C12689,6529.1,Reminder,0.5717952574968801,3733.30841572288,3429.6437424650494,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C12690,1773.49,Retry,0.35022997288329494,621.1293546087948,613.1293546087948,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C12691,3290.47,Retry,0.6156840684818284,2025.889956817402,1855.8187602720097,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12692,3876.17,Retry,0.9098502815864375,3526.7343659769017,3518.7343659769017,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12693,3591.96,Retry,0.6188390261485148,2222.8450283644192,2037.0174260952658,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12694,5224.62,Reminder,0.33954980836974163,1774.0187198047195,1343.254227051587,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12695,12570.94,Reminder,0.525659440932276,6608.0332923931865,5545.747965610277,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C12696,9503.95,Retry,0.8128964702936219,7725.727408847069,7717.727408847069,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C12697,1400.07,Retry,0.9596531403797632,1343.5815722514951,1335.5815722514951,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C12698,6579.44,Retry,0.8371068232394795,5507.69411709476,5059.078587727179,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability']"
C12699,11581.87,Retry,0.8955732495758201,10372.412952064704,10364.412952064704,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C12700,5450.68,Retry,0.718247245456853,3914.93589586676,3593.741024197419,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C12701,9574.26,Reminder,0.6188959855432932,5925.47107854773,4972.395705980093,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12702,20007.57,Reminder,0.6929228584415814,13863.70259487003,10531.413972101223,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12703,9072.63,Reminder,0.6208619448622325,5632.850706815436,4275.966537179731,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C12704,4882.91,Reminder,0.9376784602128182,4578.599530157772,3841.023605332529,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability', 'Recovery fatigue limit reached']"
C12705,9229.13,Retry,0.768139996037434,7089.263881628963,6514.122771098646,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
